Entrez	syn.z_score
128346	0.43884
339448	1.125
284546	0.13274
388701	-0.54206
127003	0.06121
84886	0.22766
81563	0.59906
149466	0.23611
127703	0.46409
400793	0.52182
110806296	-0.15601
79169	-2.5802
25912	-0.1022
79078	-0.41397
148423	-0.86345
388722	-2.8818
79630	-0.21298
54964	0.62273
100129271	-0.28735
148304	0.88605
127795	0.14031
84970	0.15327
717	2.2393
128653	-0.44351
128864	-2.5165
140873	0.87698
400831	0.24904
284805	-0.67321
54976	0.20381
128602	-0.34316
140680	-0.721
54058	-1.6312
56245	1.6322
54149	0.19846
150248	0.12267
84645	0.58056
25770	0.40647
128977	-1.3777
150297	0.89085
25966	-1.246
9854	0.63288
26005	1.3349
145741	-4.7491
388125	-5.8247
126567	-3.3705
100191040	-2.489
9847	0.21237
151254	2.4099
150590	0.17567
84226	1.4748
54980	1.2626
79074	-1.0616
130813	-0.16565
401027	0.69537
388969	-0.56675
205327	-0.50349
257407	-1.3847
129852	-1.1421
339804	-0.15953
130355	0.07182
388960	0.74948
389073	0.17497
388963	0.56963
56918	0.46699
84281	-0.55293
718	0.81706
719	1.0422
57415	0.42914
51161	0.33991
84077	0.66677
152065	0.25812
285315	-1.3046
285237	0.0636
79669	0.39466
285311	-0.036774
375341	0.41632
285382	-1.6293
401097	-2.7703
646498	-0.1839
720	3.2748
721	3.4912
722	0.49079
725	-0.7045
84103	0.34317
55286	1.4958
401152	0.076503
132321	0.6985
132989	0.049411
152940	0.5233
201725	0.12719
441054	0.0021005
401115	-1.0844
389197	-1.4657
646603	-1.0486
285556	-0.54746
727	1.8296
728	0.32199
27202	-0.38453
56951	0.51087
55322	1.6798
134553	0.77627
375444	0.30108
389336	0.16858
133491	-1.6715
134121	-1.1228
285636	-0.17812
100190949	0.68929
133874	-0.11436
401207	0.52894
729	-0.6999
168090	-0.092257
387263	-1.7044
647024	0.31167
221545	-0.75156
29113	0.93732
206412	0.87126
404220	0.4101
441150	-1.2633
57827	0.91448
347744	1.3249
352999	0.42991
81688	-1.1556
221477	-0.2096
730	-1.141
79034	-2.1537
136895	0.23534
202865	0.82626
84310	-1.4051
136288	0.37272
402573	1.2961
731	-0.50934
732	-0.31376
733	-2.6872
65265	-1.3404
116328	-0.16615
100533105	0.43414
157773	-1.8951
541565	-1.3312
203076	-4.0403
84933	0.15373
414919	-3.3409
100127983	0.17056
735	0.11928
138162	-0.65125
138724	0.96773
138255	0.47953
401546	-0.10353
389766	0.66547
158055	0.30918
84688	0.60298
55071	-1.4962
257169	0.16621
286223	-0.69492
375759	-0.15471
138240	0.62818
84267	1.0784
203228	-0.24997
51759	0.09288
138241	1.3244
759	-0.10213
56934	-0.48947
770	0.51969
771	-0.3967
377677	-0.17699
23632	0.43536
760	0.81205
761	0.36785
762	-0.32242
763	-1.0567
765	0.20815
766	0.57894
767	0.92236
768	0.068795
79886	-1.5893
51719	-0.27404
81617	0.59709
219621	0.29537
23523	1.631
91768	-2.5035
81928	0.13559
51475	-0.93317
57010	-0.14059
56344	-0.42603
164633	-0.74777
85438	-0.64685
26256	1.0664
11094	-1.2419
57685	0.65239
773	-2.3545
774	-1.386
775	0.066422
776	1.3228
777	0.76299
8913	0.1931
8912	-12.87
8911	-2.8617
779	0.28347
781	-0.44289
9254	0.36795
55799	-1.2837
93589	-0.59871
782	0.74149
783	-0.8498
784	0.7315
785	0.3022
786	0.29396
10369	0.69033
10368	-0.14457
27092	0.020424
27091	-0.045926
59285	-2.3491
59284	-0.13259
59283	-1.8125
58509	-3.3243
143384	-1.0704
27101	0.33071
790	0.22596
23705	-1.0711
253559	-1.4218
57863	-0.034458
199731	0.50475
8618	-0.48118
93664	0.040277
285782	0.3545
793	0.50925
794	-0.25372
796	-0.22844
797	-0.30353
57658	1.3095
10241	0.21309
799	-0.13128
10203	0.33165
800	1.0217
255022	0.41909
51063	0.31685
119395	-0.53521
254228	0.043599
441168	-2.533
801	1.3835
805	0.66243
808	0.10225
810	-0.068932
91860	-0.66015
51806	-0.5185
163688	-0.6776
83698	-1.0145
811	-0.77658
125972	-0.247
813	1.2241
50632	-1.2578
8536	0.15175
57118	0.065502
57172	-0.033786
815	0.47818
816	-1.1717
817	0.27837
818	0.54266
55450	-1.0044
94032	-0.19852
814	0.28925
84254	0.72043
10645	-0.11625
79823	-1.7017
79012	1.0492
819	0.64623
820	0.14486
157922	-1.6053
57662	-2.8471
23261	1.5723
23125	0.79058
55832	0.20823
23066	-1.1132
124583	-0.020607
821	-0.055958
10487	0.62891
10486	0.39565
822	0.4188
823	0.854
11132	-1.0114
11131	0.70981
147968	-2.6137
92291	-0.67539
440854	-0.16698
6650	-6.1892
824	0.40539
825	0.38024
726	0.68593
23473	-0.59548
388743	-0.41881
10753	1.1801
826	-1.1054
84290	0.66622
4076	-0.3246
828	-0.019698
133690	-0.48678
829	0.81835
830	0.09538
93661	-0.35808
832	1.1128
29775	-2.0274
84433	-1.3939
79092	-1.5954
440068	-0.41003
59082	0.28446
84270	-0.27582
84674	1.4992
22900	0.63488
64170	-2.6337
79800	1.0203
23589	-4.211
10498	0.098073
55604	0.40592
146206	-0.51365
90668	0.76753
138199	-0.45895
833	-0.097147
79587	-1.4058
9607	-0.3861
22794	1.0036
64921	-0.44813
57524	-5.9778
57513	-1.3809
834	0.58646
843	0.72154
23581	0.24629
835	0.47886
836	1.0437
837	-0.84724
838	-0.61272
839	0.11448
840	0.84857
841	0.79905
9994	2.4058
842	-0.058003
844	0.69812
845	0.46569
846	0.85468
57091	0.057916
831	-0.23125
652968	0.28946
729438	0.13069
54897	0.00059885
847	0.79123
375307	-0.44454
117144	1.5544
117155	0.94867
347732	1.1854
378807	0.47531
79820	1.5455
257062	0.1815
257044	1.2246
57828	0.7621
25858	-2.4678
857	0.88388
858	0.76187
859	-0.53299
284119	0.1324
8436	0.085111
112464	-2.7508
347273	0.051491
9139	0.32177
863	-4.5751
865	-1.3677
867	0.33061
868	0.35652
23624	-0.86076
2694	0.65662
79872	-0.96411
869	0.97848
147381	-1.8867
643866	-0.59687
140689	-0.54465
873	-0.15502
874	0.85283
84869	0.20859
150472	1.3488
445571	1.8117
220869	2.7466
644019	1.4946
10951	1.0346
84733	-1.678
11335	-0.18866
8535	-1.5683
23468	0.31606
23466	-1.6657
23492	-0.77128
57332	-1.9379
220082	-1.1011
646019	-0.4259
54862	1.3392
200014	0.6639
57545	0.40786
387707	1.1699
55749	1.0242
147372	-1.0855
92922	-0.97357
79839	0.01037
388389	0.61747
126402	-1.2465
29903	-1.7846
203260	-1.0422
256309	0.90415
153733	-1.1592
29070	0.23519
84317	-0.4244
164592	1.2209
150275	-0.82542
151903	0.79531
79635	0.72816
160857	0.47465
115098	-0.39515
202243	0.87664
90693	0.35653
133957	0.72448
152206	1.6302
79879	0.58716
64753	0.60983
339230	-2.3171
165055	-0.98667
64770	0.83105
84865	0.4181
9720	3.6811
57639	0.36794
130940	-0.23619
91050	0.31575
80071	1.4505
284992	-0.37071
100129792	-0.24095
283152	0.37817
645811	-1.2338
550631	0.96959
126075	-1.3379
100130274	-2.4319
154467	-0.046811
643677	2.1168
728591	0.032311
100526761	0.42584
149483	-1.658
80129	0.4564
203238	-2.1438
374355	0.28784
129881	-0.10374
51244	0.83877
729665	-0.23467
56936	-0.78961
100500938	0.36519
100499483	0.038552
101927581	0.27492
84960	-1.853
387856	0.42694
164127	-1.3861
55088	0.20742
399693	1.3913
388849	0.012268
90835	0.11677
57577	1.0864
110806280	0.27556
55195	0.21793
149473	-1.0272
55246	-0.024321
148870	-0.055148
25901	-0.015162
79140	-0.71064
83643	-1.6252
90416	1.1427
80125	-0.35007
91057	0.38431
120935	0.42102
339829	-0.14613
55036	1.038
146849	1.2947
124808	-0.013316
57003	0.19672
152137	-0.55274
79714	0.96744
84692	0.43981
29080	-1.0772
8030	0.12764
160777	1.2962
729440	-0.18772
84660	0.36497
160762	0.94075
85478	0.97054
285331	-0.27763
80323	-0.24683
26112	0.09259
83446	-1.0843
64925	-0.012601
168455	-3.0169
493860	0.37989
90557	0.6998
91409	0.95757
84318	0.12169
124093	-1.1861
83987	-0.70462
151887	-0.48423
60494	1.3268
79780	-0.030738
220047	-0.338
114800	-2.1835
11007	-1.2594
317762	-2.1529
79080	0.5872
55231	0.47067
55704	0.41265
283234	-1.5127
440193	-1.742
220388	-0.025604
26093	-2.5941
80212	0.29617
54520	0.1298
257236	-1.4922
90324	-0.7294
388115	0.18957
196477	-1.273
643669	-0.79226
881	0.34617
885	-0.42849
886	-0.24366
887	0.091122
6346	-0.10123
6356	-1.6864
6357	0.52455
6358	-0.3644
6359	0.023575
6360	0.079317
6361	0.67637
6362	0.5863
6363	0.81587
6347	0.47195
6364	0.00064459
6366	0.10836
6367	-0.501
6368	0.40673
6369	-0.12254
10344	0.50593
10850	0.5473
56477	0.40243
6348	0.17832
414062	-0.015751
6351	0.69804
9560	-0.047679
6352	0.46679
6354	-0.22409
6355	-0.0020431
83605	1.1119
140706	-1.0276
3491	0.068163
1490	0.083145
4856	-1.1517
8840	0.38726
8839	0.038752
8838	0.62662
8900	0.46771
890	-0.16021
891	-0.16171
57820	0.11392
9133	-0.11005
892	-0.08711
595	-0.93749
894	0.49464
896	-0.034796
23582	0.38923
898	0.54707
9134	0.03891
899	-0.083781
900	0.53232
901	-0.32017
902	0.43785
10983	0.43982
645121	-2.1079
54619	0.67548
79616	-0.034065
8812	-0.55623
57018	-0.70323
81669	-1.4369
10309	-1.2895
79935	-1.5485
904	0.056232
905	-0.36953
219771	-0.21235
151195	-0.5538
9738	1.1749
9236	-0.33724
1230	-0.5448
2826	-0.23946
729230	0.14524
1232	-0.56128
1233	-1.2766
1234	-0.68323
1235	-0.0095478
1236	0.92674
1237	0.75373
10803	0.82928
9034	-0.22806
9973	0.70869
126731	-2.2652
54462	0.3217
10576	-0.86135
7203	1.2027
10575	-0.028994
22948	0.56968
908	-0.6949
10693	0.13843
10574	0.20522
10694	0.42296
150160	1.316
51622	1.1667
221960	1.7784
9398	0.69623
135228	0.40772
929	0.6765
977	-0.93445
11126	0.55381
9332	1.6004
283316	2.3463
8763	-2.418
388611	-0.11791
57126	-0.7148
4064	0.81741
930	0.19332
909	-0.054358
910	-1.3704
911	-0.25741
912	0.066551
913	-0.036854
914	-0.18944
4345	-0.13412
131450	0.76432
50489	-0.3953
30835	0.60831
933	0.49804
10666	0.34746
100133941	0.11115
51744	-0.38025
919	0.71592
57124	-0.014373
939	-0.66511
29126	-0.97165
80381	1.2778
940	0.051539
23607	0.2598
10421	-1.2929
11314	0.73217
10871	-0.033553
342510	0.57583
100130520	0.60516
124599	0.063791
100131439	-0.29303
146722	0.61522
146894	0.25463
9936	0.34797
51293	-1.6273
945	0.46451
947	-0.77317
948	1.0594
951	0.55974
952	0.44215
915	0.70049
916	1.4429
917	0.31471
920	0.82823
958	0.27987
960	0.16881
4179	0.60747
961	-0.78932
962	0.33186
921	0.97244
1043	0.52911
963	0.13611
1604	-0.62013
965	-1.0761
966	0.40967
922	-0.50285
923	-0.50697
967	-0.0032855
968	-0.029412
969	1.2451
924	-0.77705
970	0.5357
971	0.11108
973	0.72326
974	0.32063
941	0.34031
975	-0.44866
3732	-0.87608
9308	0.018352
8832	0.13674
942	0.39967
925	-1.3864
926	0.19983
927	-0.12467
928	0.307
22918	-1.557
10225	0.32512
978	1.1111
81602	0.47556
146059	-2.9316
8872	-0.3873
8556	0.64169
8555	0.0074069
168448	-1.1211
8881	-0.079976
991	1.8523
166979	-0.22155
8697	0.77345
993	0.090419
994	-1.182
995	0.97403
246184	0.42739
996	0.070202
997	-2.0256
11140	0.19428
55664	-0.18854
51362	0.67029
998	0.2892
9578	-0.71197
55561	-2.2933
11135	-0.64043
10435	0.8353
10602	-0.42081
23580	-0.10536
148170	-3.5168
56882	0.93051
56990	0.68359
8318	0.97128
988	0.70557
990	1.2737
8317	0.54414
79577	0.50083
157313	-0.34906
83461	2.0461
55038	0.60145
113130	0.0063874
83879	1.3342
55536	-0.84558
55143	0.52894
64866	1.6544
200008	0.42932
999	0.90497
1008	0.70012
1009	0.35547
1010	-0.50175
1012	-3.1743
1013	-3.2986
1014	-0.011546
1015	0.4587
1016	0.099417
28513	-0.011164
1000	0.019887
28316	-1.1879
64405	-0.62844
64072	0.89337
64403	0.055543
60437	0.60867
1001	0.1985
1002	-1.4431e-05
1003	-0.0038933
1004	0.45211
1005	0.048781
1006	0.29495
1007	-1.2306
92211	-0.22807
222256	0.29158
389118	1.2377
53841	-2.5471
84529	0.12417
29965	-0.94783
10423	-0.056248
983	0.30875
8558	-2.1741
728642	-0.44383
984	-1.4287
51755	0.21512
8621	-4.2031
5218	0.69452
65061	0.23648
5128	0.45236
5129	0.38597
23097	0.19076
1017	0.57751
23552	-0.98801
8099	-0.26147
10263	-0.63252
1018	0.24196
1019	-0.094019
1020	0.63243
8851	-0.97414
8941	-0.77209
51654	0.48823
55755	1.0513
80279	1.1209
1021	0.38451
1022	0.82553
1024	1.1465
1025	-1.2223
54901	0.17079
8814	0.4848
8999	0.98155
51265	0.67088
1026	0.28026
1027	-1.7923
1028	-4.566
1029	-1.2112
55602	-0.29793
91368	0.44618
1030	-0.25674
1031	0.7997
1032	0.10345
1033	0.63861
441549	-0.16163
1036	0.36559
50937	0.78979
150383	0.31337
1039	-0.19944
30850	-2.2223
374286	3.3633
146822	1.1658
256223	-0.23219
284040	0.61201
1040	-0.55022
8760	0.40271
1041	-0.057392
81620	-2.955
55573	-1.4918
1044	-2.2291
1045	-1.5421
9425	0.38397
124359	-2.8012
634	0.48331
388551	-0.2328
729767	0.32532
125931	0.39092
90273	-0.36172
1084	-0.20767
1048	0.24907
4680	-0.091024
1087	-0.45351
1088	1.431
1050	-3.0249
1051	-4.0509
1052	-3.7891
1053	-0.45532
1054	0.508
10153	-0.85996
100505876	
1056	0.16328
1990	-0.1996
63036	0.19245
51032	0.47561
10136	-0.38421
23436	0.61141
11189	-0.32081
56853	-0.15791
60680	0.14795
60677	-1.8176
9620	-3.2865
1952	-0.13786
1951	1.6901
57214	0.26711
23670	0.79977
752014	-1.1948
338657	-0.41809
51286	-1.2291
1058	-0.93893
1059	-2.5326
92806	0.36278
1060	0.35385
1062	0.28117
1063	1.0646
64946	-1.1395
55835	1.4454
64105	0.14565
91687	0.27312
79019	-0.26949
55839	-1.3161
79172	-0.68634
401541	-0.13908
55166	0.65992
378708	0.42109
80152	-0.069134
79682	0.31787
201161	-2.5213
387103	0.21892
201254	-1.9701
9731	1.3091
201134	0.73823
153241	0.079674
57562	0.39751
145508	-0.07817
22994	-1.8837
9662	1.6216
22995	1.0789
22832	-0.40874
22897	0.96632
9859	4.5654
283638	-2.9965
84984	0.67078
55125	2.1581
123811	-0.090827
11190	1.6976
80184	-0.80908
85459	1.4013
100653515	0.54344
9857	0.97482
95681	0.93485
11116	-0.89301
80817	0.030469
55165	0.80401
9702	-0.41337
285753	0.89995
80254	0.5982
23177	-0.043008
80321	0.5035
55722	0.0075171
79959	0.54076
84131	-0.17322
51134	1.255
64793	1.0205
387119	0.68654
84902	0.001583
90799	0.63001
79598	1.3633
10390	0.35071
9350	-0.58348
51148	0.33802
64781	-1.0231
375298	-0.72886
10715	-2.3474
29956	-0.25489
204219	-0.96533
79603	-0.76197
91012	0.86997
253782	0.9004
10087	-1.2717
1066	-0.63406
8824	0.71286
23491	0.92615
283848	1.1783
221223	-0.011624
1068	-0.14247
1070	0.61241
1071	0.27756
348807	-0.5648
257177	0.79998
286207	-0.028533
161502	1.0332
29105	1.3263
154313	0.49537
200373	1.0101
144406	0.49567
56683	-0.25109
255119	-0.61832
85016	0.31242
112942	0.17297
755	-1.4303
157657	1.0374
80217	1.1952
55779	0.99029
25790	1.2097
54777	-0.59004
146845	1.3842
220136	-0.14461
144535	0.9305
149465	1.2767
159686	0.38366
26074	0.81066
255101	0.41714
79846	-0.27189
387885	-0.26915
389799	-0.010263
89876	0.39761
57587	0.10203
284067	1.0326
402160	-2.4633
629	1.5724
55997	1.1628
1675	-4.8318
10428	-2.2279
3075	-0.57543
3078	1.1987
3080	0.36637
10878	0.89662
10877	-0.34267
81494	-0.1997
3426	-0.20028
1072	-1.4342
1073	0.54193
8837	0.47929
1080	0.86225
1081	-0.4731
115004	-0.42508
114335	0.28213
114336	1.0037
1082	1.3596
93659	2.3337
94027	0.80749
94115	1.9798
8545	0.16849
57530	2.046
84952	-0.61819
10669	0.51616
10668	0.21408
9023	-0.45919
79094	-1.0183
494143	-0.55943
1101	1.0317
150356	-1.4604
10036	0.46246
8208	0.42414
283489	-0.18076
1103	-0.044358
118487	0.5249
400916	-0.62284
51142	0.53612
54927	0.626
131474	0.37608
84303	-0.18761
79145	-0.068704
1105	0.77941
9557	-0.48488
1106	0.77564
1107	0.50691
1108	-0.29807
26038	0.097188
84181	1.8422
55636	0.28497
57680	1.5084
80205	1.0877
55349	-1.1323
1111	0.65082
11200	1.2863
10523	-1.9759
55743	-1.177
1113	-0.9481
1114	-0.07957
1116	-0.38916
1117	-0.58065
27159	-1.3146
26511	0.023991
66005	-0.10458
1118	-0.0056865
1119	-0.75214
1120	-0.96986
10752	-1.7361
1122	0.3197
5119	-1.3481
57132	0.48283
27243	-0.586
25978	0.041347
51652	-0.021897
29082	0.90994
128866	0.9067
92421	-0.26281
51510	0.72236
79643	-1.3069
91782	-1.6023
1123	-0.085222
1124	0.56562
140578	-0.55335
26973	-0.52564
11261	-0.17147
63928	0.17183
79586	-0.64558
56994	-2.6745
54108	-2.0988
25884	0.33138
89832	2.634
1128	1.1218
1129	0.61051
1131	0.51305
1132	-0.063194
1133	0.65849
1134	0.26503
57053	-1.1102
1135	0.26989
1136	-0.43743
1137	-0.97797
1138	0.64854
8973	0.1993
1139	1.6323
55584	0.4059
1140	0.5879
1141	-1.3278
1142	0.43376
1143	-0.007388
1144	1.5736
1145	-2.8095
1146	0.65932
8534	-0.10546
9486	0.73943
50515	1.851
55501	-1.1523
166012	-2.7647
113189	-0.76813
51363	0.12736
9435	-2.4311
9469	-1.94
10164	1.0851
23563	-0.88059
4166	-1.2527
64377	0.050513
83539	0.94541
22856	-1.5921
337876	-2.0094
63922	-8.5235
54921	0.73755
26097	0.75813
1147	0.41268
91612	0.41727
100529261	-0.44725
9391	-0.58514
84191	-0.25113
51647	-1.0162
64428	-1.7754
57019	0.52498
148523	0.74526
10519	-0.47197
10518	0.074969
117286	0.45212
130106	0.53387
137392	0.29881
339145	-1.1489
23152	-2.3099
1149	0.075943
63924	-0.39631
4261	-2.0337
22858	0.62532
8483	1.8313
148113	-2.1536
51550	-0.17308
57650	-0.64762
85457	1.1499
9541	-0.52526
1153	-2.1874
55847	0.42293
493856	0.071953
284106	1.0402
1154	1.2291
11113	1.1516
10370	-2.6072
163732	-4.9145
25792	-0.41217
26586	0.23252
150468	0.18536
10970	-1.1347
9793	2.0812
1152	-1.5011
51192	0.70836
100529251	0.33281
1158	-0.27204
548596	0.81106
1159	1.8161
1160	0.65307
1163	0.72303
1164	-0.82356
23332	0.27543
23122	-0.30969
11129	-0.91657
122616	0.020798
1178	-0.42155
1179	0.67683
9635	-0.25521
22802	0.94199
23155	0.99562
23529	0.7019
1180	0.14874
1181	0.48204
1182	1.0776
1185	0.54802
1186	-2.906
1187	0.19863
1188	0.087947
9076	0.64729
9071	0.054195
5010	-0.082441
9069	-0.52686
23562	0.96463
24146	-1.0185
10686	-0.21074
26285	-1.028
51208	0.63844
149461	0.29316
49861	0.13313
53842	1.3058
137075	-4.5821
100132463	-0.036082
644672	0.14044
1365	0.48478
1364	-0.31931
7122	-0.81759
9074	-0.56272
1366	-0.27629
9073	0.23744
9080	-0.67861
56650	0.046689
125875	-1.3125
10462	0.52225
6320	-1.9224
160364	-0.51644
387837	-0.08326
161198	-2.1367
23274	-2.2748
388512	0.083111
497190	4.3098
283971	2.7317
728276	0.096822
51267	0.42222
387836	-0.52774
9976	0.27417
29121	0.056034
154790	-0.0089139
10143	-0.94396
7123	0.20246
50856	0.69218
170482	-0.091444
338339	0.39835
26253	-0.49602
165530	0.71247
10332	0.64029
23601	-0.29414
93978	-0.20713
64581	-0.18327
283420	-0.60341
160365	-0.29123
1047	-0.014134
130162	0.90609
1192	1.2513
9022	-0.42806
25932	0.19658
53405	-0.98415
54102	-2.8439
9685	1.0953
6249	1.1025
7461	-0.78219
25999	0.86015
79745	0.56996
1195	0.12315
1196	0.31327
1198	-0.08298
57396	0.3813
79789	0.57695
79827	0.49878
1201	0.039355
1203	0.22318
54982	-1.0622
2055	-1.2097
116449	-1.113
1207	0.46115
9575	0.6784
10978	2.0797
81570	0.9172
8192	-2.1221
1208	-0.324
340204	-0.18599
389383	-2.0203
1209	0.36846
81037	-1.178
10845	1.0582
7401	0.22084
645104	-0.29384
119467	0.28606
63967	1.0059
22883	0.61642
64084	-0.12872
9746	0.74816
1211	-0.51566
1212	1.0284
1213	1.1889
8218	0.47507
1191	0.42253
23059	-0.73326
23277	-4.811
157807	0.46773
134829	-0.088953
1215	-1.3168
55907	0.075128
134147	0.21248
152100	-0.92518
56942	-0.55705
80790	-2.7693
1240	0.54949
51727	-1.2181
129607	-3.1446
84319	1.1241
113540	-0.25833
146225	0.46972
123920	-0.75539
146223	-0.55859
116173	1.1262
54918	-1.4141
112616	-0.18166
152189	-0.33298
23070	0.72248
55783	0.25427
202333	2.3374
168975	-0.51155
7555	0.9825
84735	0.21878
55748	0.99579
255919	-1.3317
84518	-0.75002
1259	1.6259
1261	-0.099624
1262	0.8375
1258	0.64118
54714	0.31226
10175	-0.61776
254263	0.070235
149111	0.8095
29097	-0.35714
10256	0.49939
154043	0.30484
11061	-0.80104
1264	0.23383
1265	0.109
1266	2.0023
26507	0.69782
54805	-1.3205
26505	-3.0191
26504	1.1292
23019	0.68676
55571	-1.1482
4848	0.73996
4849	-2.0927
57472	0.91315
29883	-0.8516
9337	1.1579
9125	0.94489
1267	0.40607
27013	0.26918
10330	0.48209
10695	0.19842
107080644	0.76964
245812	0.3836
1268	-0.089809
1269	0.76334
25927	-0.98569
163882	0.23833
124817	1.5452
1270	-0.019002
1271	-0.016861
54875	-3.1213
1272	0.68834
6900	1.1595
5067	-0.10355
152330	-1.0412
53942	-0.3302
27255	-3.1705
8506	1.3632
26047	0.18283
728577	2.5652
85445	-3.0309
129684	-0.57461
11064	1.1166
116840	1.1162
55744	0.54933
28958	0.70208
51287	0.39261
493753	0.099152
388753	-0.79233
65260	0.91977
84334	-1.8538
80347	0.83549
23242	0.70139
22837	0.89669
1690	-0.23003
9382	1.4498
22796	0.10327
83548	0.37253
25839	-0.65043
10466	-0.19727
57511	-0.58911
91949	1.137
84342	-1.4956
8161	1.0719
1300	-0.00090376
1301	-1.0206
1302	1.5166
1303	0.0069892
1305	-2.1894
7373	0.79192
1306	0.48035
1307	0.9438
1308	0.58935
80781	-3.9876
1310	-1.1559
1277	0.36959
1278	-0.65571
81578	-1.5217
169044	-2.1974
91522	-2.3953
255631	0.36294
84570	-0.038887
136227	-1.5162
85301	-0.52873
340267	-0.68223
1280	0.32968
1281	-0.1854
1282	-0.081603
1284	-0.099654
1285	1.3399
1286	0.80754
1289	0.33687
1290	0.44883
50509	-1.6078
1291	-0.73388
1292	-3.8897
1293	1.0404
1294	1.6087
1295	0.2822
1296	-2.323
1297	-1.5373
1298	-0.72156
1299	-3.0514
10584	-0.042065
78989	-0.10546
81035	0.032002
79709	-0.72824
23127	0.061303
8292	-0.011855
51397	-1.5498
51122	-0.39522
23412	-1.0994
100532731	-0.46872
54939	-0.20488
28991	0.08442
170622	-0.55041
149951	0.19576
54951	-0.87027
29099	-0.052103
1311	-0.32209
1312	0.57311
118881	-1.5514
64326	-1.6111
1314	2.4855
1315	0.5375
9276	1.3769
11316	-0.87977
22820	1.0599
26958	-0.10301
55352	0.024329
9318	-0.17214
8533	0.12293
51138	-0.27994
10987	0.8916
10980	-0.56202
50813	0.47588
64708	0.70098
10920	0.54985
150678	-1.1891
22818	0.76211
51226	0.42463
93058	-0.84871
80219	-0.48316
27235	-1.5699
51805	-0.26863
51117	-1.6791
84274	0.99427
51004	1.0239
10229	-0.34307
56997	-0.31296
79934	1.2226
57017	0.15306
10699	0.9507
11151	-0.61169
57175	-0.75133
23603	1.169
7464	0.24587
10391	0.65987
84940	0.96292
79585	-2.1032
100529144	-2.0995
1325	-0.6081
23406	-1.7278
1352	0.14622
1353	0.064349
84987	0.28895
1355	0.4112
51241	-0.51346
10063	0.17309
285521	-0.81444
90639	-0.9647
116228	-1.1495
1327	-0.83505
84701	0.13216
9377	-0.33967
1329	-0.060372
1337	-1.0456
1339	-2.2093
1340	1.0044
125965	-1.2498
1345	-0.014685
1346	-0.14627
9167	-0.25502
170712	-0.36948
1350	0.32568
1351	-0.21663
341947	-1.3448
1356	0.35225
1357	0.87362
1358	0.28018
1359	-0.13292
51200	-0.048501
93979	0.63167
57094	0.28679
27151	0.466
1360	0.27499
1361	0.066518
1362	-0.74679
1363	-0.21385
64506	0.31055
132864	-5.8081
22849	-0.69673
80315	0.87014
79974	-0.58872
65250	1.7973
79363	0.48907
10815	-0.91421
10814	-0.84944
594855	0.36494
339302	0.28802
1368	0.58043
1369	0.83532
1370	-0.12241
8904	1.2568
221184	-0.020421
8895	0.084938
131034	0.45748
57699	-0.038631
27132	-4.8221
144402	-0.85857
151835	0.92739
130749	-0.51087
