Entrez	LOEUF
401097	-0.22174
646498	0.22904
720	2.2748
721	3.5893
722	2.7638
725	0.97002
84103	0.97639
55286	0.74475
401152	0.60933
132321	0.82307
132989	0.37437
152940	-0.93
201725	-0.59249
441054	0.27379
389197	-0.17471
646603	0.24479
285556	1.249
727	3.3316
728	0.74787
27202	0.7275
56951	1.503
55322	1.7734
134553	1.6379
375444	1.923
389336	0.19762
133491	-1.9825
134121	-0.38602
285636	2.0133
100190949	1.09
133874	0.50761
401207	-1.659
729	1.3466
168090	0.055337
387263	1.0554
647024	2.1877
221545	1.8183
29113	-1.0164
206412	1.1212
404220	0.78195
441150	-1.6003
57827	2.1945
347744	-0.4512
352999	1.4726
81688	2.218
221477	1.9278
730	1.8841
79034	3.9228
136895	1.1612
202865	-0.35231
84310	0.52937
136288	0.66184
402573	2.6513
731	0.30411
732	0.27984
733	-1.8538
65265	-0.24978
116328	0.90557
100533105	2.2248
157773	
541565	0.92507
203076	-1.6105
84933	-0.92424
414919	-3.4147
100127983	-0.19402
735	0.3887
138162	-0.15928
138724	0.10691
138255	0.7664
401546	0.085999
389766	-1.3474
158055	-0.13378
84688	2.3531
55071	0.93752
257169	1.5191
286223	-1.1713
375759	0.76089
138240	0.14466
84267	0.94824
203228	1.4637
51759	2.158
138241	0.457
759	-0.43095
56934	2.5729
770	2.844
771	1.5732
377677	1.9406
23632	0.54335
760	-0.13844
761	0.73826
762	1.5309
763	0.50839
765	0.64957
766	3.0882
767	2.5028
768	1.296
79886	1.081
51719	2.2124
81617	1.7802
219621	1.0486
23523	5.4822
91768	0.72385
81928	1.4193
51475	0.3069
57010	0.038188
56344	0.36182
164633	1.9744
85438	0.21277
26256	0.71813
11094	-1.4694
57685	4.3451
773	8.438
774	7.0278
775	9.7343
776	9.9027
777	9.2485
8913	7.9618
8912	0.80962
8911	6.1226
779	5.4228
781	4.5822
9254	7.2988
55799	5.5222
93589	-0.22332
782	3.9401
783	2.6811
784	3.1159
785	2.4067
786	0.37014
10369	3.7337
10368	3.8401
27092	2.7413
27091	1.2971
59285	-0.42782
59284	2.9656
59283	3.2905
58509	4.5504
143384	2.3796
27101	0.57902
790	8.5056
23705	4.3537
253559	3.4615
57863	4.3881
199731	3.7658
8618	5.8594
93664	3.7143
285782	2.6408
793	2.4885
794	1.6148
796	1.1294
797	0.61524
57658	4.0126
10241	1.6787
799	1.2647
10203	2.7923
800	4.8511
255022	0.60163
51063	0.72621
119395	1.1848
254228	0.97977
441168	-2.0767
801	2.7876
805	2.862
808	2.7092
810	0.66877
91860	0.37156
51806	0.33416
163688	-0.80461
83698	1.8018
811	4.4465
125972	1.2796
813	3.0672
50632	0.21733
8536	1.5673
57118	4.0937
57172	3.5155
815	6.399
816	4.9912
817	2.5017
818	4.4152
55450	0.74854
94032	1.2848
814	1.2337
84254	4.5023
10645	3.4302
79823	-0.82893
79012	5.5194
819	0.70334
820	0.97439
157922	5.3193
57662	4.8731
23261	8.6673
23125	5.768
55832	7.5487
23066	2.7716
124583	0.45272
821	4.3712
10487	4.2873
10486	2.4572
822	1.6794
823	1.584
11132	0.59146
11131	-0.10665
147968	-1.5287
92291	0.53855
440854	0.61868
6650	1.5767
824	1.2462
825	2.2241
726	1.8834
23473	2.0038
388743	0.18582
10753	1.1684
826	0.69411
84290	1.0937
4076	5.5671
828	0.094737
133690	0.88687
829	2.9938
830	2.7404
93661	0.34354
832	3.7384
29775	3.8282
84433	7.2332
79092	-0.35304
440068	0.39808
59082	0.40106
84270	-0.48885
84674	-0.19888
22900	2.0597
64170	0.58781
79800	2.607
23589	-0.24638
10498	5.0493
55604	4.6049
146206	4.3609
90668	5.9576
138199	0.85084
833	4.5376
79587	0.32683
9607	1.5369
22794	4.9471
64921	3.1554
57524	4.1879
57513	5.0872
834	2.0743
843	1.2034
23581	0.55126
835	1.7608
836	1.8397
837	1.4941
838	1.246
839	1.6067
840	1.4498
841	2.8572
9994	8.0559
842	1.4474
844	1.5656
845	0.11942
846	4.7913
57091	4.0444
831	0.79896
652968	1.7793
729438	3.5693
54897	7.5695
847	1.9525
375307	0.72827
117144	2.0349
117155	1.1285
347732	1.8073
378807	1.2308
79820	1.8501
257062	1.4261
257044	2.0259
57828	2.6191
25858	-0.48606
857	1.5253
858	1.5885
859	1.2918
284119	1.1225
8436	-0.085616
112464	-1.7087
347273	1.8232
9139	4.9087
863	1.6216
865	1.3271
867	4.0453
868	5.332
23624	1.0963
2694	1.9021
79872	4.2564
869	2.2052
147381	1.1763
643866	0.65702
140689	1.5368
873	0.3419
874	-0.72387
84869	-0.81045
150472	3.0589
445571	1.3926
220869	3.1236
644019	2.1799
10951	2.3195
84733	1.593
11335	2.454
8535	3.2999
23468	2.1632
23466	2.7727
23492	2.2782
57332	3.75
220082	-0.044282
646019	-1.3697
54862	4.4875
200014	1.5892
57545	2.7988
387707	2.2204
55749	3.9775
147372	1.7637
92922	0.86773
79839	-1.6378
388389	0.83784
126402	-0.39179
29903	1.2872
203260	0.10127
256309	0.47327
153733	1.9295
29070	-1.0802
84317	0.7163
164592	0.80809
150275	3.4681
151903	-0.6078
79635	0.54916
160857	-0.40627
115098	1.4563
202243	1.5455
90693	1.686
133957	0.71287
152206	2.0915
79879	-0.042172
64753	2.0658
339230	0.34936
165055	1.8658
64770	0.97689
84865	1.5818
9720	4.4416
57639	1.9234
130940	0.11404
91050	0.75547
80071	-0.24283
284992	0.51908
100129792	-0.50293
283152	0.55095
645811	-1.1128
550631	0.40666
126075	0.86783
100130274	-1.6183
154467	-0.39505
643677	0.33903
728591	0.7799
100526761	3.1326
149483	-1.7438
80129	0.37158
203238	-0.50045
374355	0.48096
129881	-0.68659
51244	1.7665
729665	0.43517
56936	1.2867
100500938	0.407
100499483	3.3967
101927581	1.2078
84960	0.011923
387856	-0.42924
164127	0.88629
55088	4.7278
399693	0.79336
388849	0.68937
90835	0.46897
57577	1.1983
110806280	-0.043138
55195	2.575
149473	-0.76387
55246	1.6461
148870	-0.14146
25901	0.058453
79140	0.34882
83643	-1.3357
90416	2.1752
80125	0.14028
91057	1.0855
120935	1.6441
339829	0.094263
55036	1.7467
146849	0.37958
124808	1.0695
57003	1.8593
152137	1.8077
79714	0.31807
84692	0.1142
29080	0.79096
8030	3.1124
160777	1.0872
729440	-0.30601
84660	1.3469
160762	1.0988
85478	1.3985
285331	0.38219
80323	1.6354
26112	0.61915
83446	0.86944
64925	1.2384
168455	0.074102
493860	0.81168
90557	-0.21461
91409	0.21765
84318	1.0166
124093	-2.1843
83987	-0.13423
151887	3.1137
60494	0.62799
79780	1.1554
220047	0.46659
114800	1.1324
11007	-1.0479
317762	1.6264
79080	1.3846
55231	
55704	7.1372
283234	1.3192
440193	3.8816
220388	0.28325
26093	0.72293
80212	2.256
54520	1.4777
257236	-0.75722
90324	0.82857
388115	0.57048
196477	0.42159
643669	0.40244
881	2.7425
885	-0.098817
886	1.3764
887	0.60883
6346	-1.2546
6356	0.1719
6357	0.01853
6358	0.45495
6359	0.38782
6360	0.23166
6361	0.026705
6362	0.13484
6363	1.6247
6347	0.18577
6364	0.54405
6366	1.0818
6367	0.31121
6368	0.57883
6369	1.1654
10344	-0.013384
10850	-0.54152
56477	1.0127
6348	0.69882
414062	0.3456
6351	0.52322
9560	0.90278
6352	0.90149
6354	0.12309
6355	0.48245
83605	2.5884
140706	1.8923
3491	3.5939
1490	1.2284
4856	1.5649
8840	0.76084
8839	0.066003
8838	1.1646
8900	3.5288
890	5.1179
891	2.3654
57820	2.2897
9133	1.3541
892	1.8968
595	2.8686
894	3.7824
896	3.1141
23582	0.43647
898	4.5243
9134	3.173
899	4.4613
900	2.5644
901	2.7235
902	1.2512
10983	2.8169
645121	-0.42517
54619	3.6742
79616	0.27781
8812	4.4805
57018	4.7517
81669	3.3171
10309	-0.82336
79935	0.21216
904	4.7848
905	3.9861
219771	2.332
151195	3.0064
9738	4.5991
9236	2.6543
1230	-0.71405
2826	-0.040951
729230	0.13025
1232	-0.51914
1233	2.0567
1234	0.72034
1235	0.79281
1236	2.6765
1237	-1.1401
10803	1.4668
9034	-1.1728
9973	0.63757
126731	0.10043
54462	3.8999
10576	3.8572
7203	5.3049
10575	2.5025
22948	5.2952
908	4.0686
10693	1.1355
10574	4.3335
10694	4.8554
150160	0.39038
51622	2.6992
221960	0.97862
9398	2.2908
135228	0.74606
929	-0.99466
977	2.2154
11126	1.7867
9332	5.2897
283316	2.971
8763	0.98451
388611	0.49454
57126	-0.77706
4064	-0.72721
930	3.6684
909	-1.6047
910	-0.18656
911	-0.59395
912	0.4762
913	-1.1615
914	0.95246
4345	1.926
131450	1.0642
50489	0.593
30835	1.6825
933	4.1511
10666	1.3804
100133941	0.24929
51744	3.4757
919	2.6889
57124	0.31414
939	1.6282
29126	2.9447
80381	2.0171
940	2.4874
23607	2.361
10421	1.454
11314	1.7082
10871	1.3088
342510	1.2714
100130520	0.16104
124599	0.85063
100131439	0.63951
146722	0.97109
146894	0.47505
9936	0.54779
51293	0.062849
945	1.1173
947	0.59332
948	-2.6211
951	0.40888
952	0.54803
915	0.32449
916	2.6276
917	0.73736
920	3.1312
958	2.9292
960	3.4635
4179	2.2936
961	1.9216
962	0.3924
921	2.3401
1043	0.36311
963	1.6784
1604	0.62074
965	2.1105
966	1.2487
922	0.68449
923	1.2326
967	2.2081
968	1.3693
969	1.7255
924	-0.57068
970	0.84924
971	2.159
973	1.4578
974	3.6734
941	1.9727
975	2.3951
3732	0.50401
9308	0.3871
8832	1.7958
942	2.9036
925	-0.25922
926	2.0457
927	0.82445
928	2.6064
22918	0.22892
10225	0.96609
978	1.5452
81602	1.7866
146059	2.2479
8872	1.3617
8556	0.84815
8555	2.8415
168448	0.77004
8881	3.1633
991	2.8537
166979	0.1876
8697	5.0334
993	3.5544
994	3.5927
995	0.72043
246184	0.77362
996	2.3782
997	0.96158
11140	4.8393
55664	0.74087
51362	3.0028
998	2.0562
9578	9.4682
55561	1.0123
11135	-0.66973
10435	0.81353
10602	2.5995
23580	0.34361
148170	-1.8328
56882	0.087601
56990	1.1549
8318	2.8624
988	5.7873
990	1.468
8317	1.8695
79577	3.9316
157313	2.2575
83461	1.8297
55038	0.68356
113130	1.847
83879	3.1733
55536	1.5159
55143	1.6268
64866	3.7615
200008	-0.018875
999	4.7838
1008	2.893
1009	5.5615
1010	3.2619
1012	4.3242
1013	-1.078
1014	0.84
1015	1.6632
1016	2.7809
28513	0.97025
1000	5.2403
28316	4.4022
64405	2.5686
64072	5.7601
64403	0.5245
60437	1.186
1001	2.6411
1002	4.6401
1003	3.4091
1004	4.3261
1005	4.0275
1006	5.2032
1007	3.4029
92211	1.3867
222256	0.83474
389118	0.12429
53841	-1.5586
84529	1.7134
29965	1.0847
10423	1.3132
983	2.1627
8558	-0.44487
728642	0.61983
984	1.8885
51755	7.6635
8621	5.3742
5218	1.8298
65061	-0.16583
5128	2.6912
5129	0.95446
23097	2.6484
1017	3.5815
23552	-0.16342
8099	0.64323
10263	2.6319
1018	1.1067
1019	3.0399
1020	3.4177
8851	3.6281
8941	2.1464
51654	1.0364
55755	4.8421
80279	1.6276
1021	3.4407
1022	2.0534
1024	2.7417
1025	0.82352
54901	2.7553
8814	0.5885
8999	0.47987
51265	-0.60364
1026	0.13996
1027	1.9602
1028	-1.0903
1029	1.8409
55602	3.5447
91368	0.38825
1030	-0.34555
1031	1.5665
1032	0.92841
1033	1.2843
441549	0.72623
1036	1.0897
50937	3.5709
150383	0.43084
1039	2.0015
30850	-0.74199
374286	3.9201
146822	0.66426
256223	0.94856
284040	1.1545
1040	1.534
8760	1.6808
1041	2.203
81620	-2.3598
55573	-1.5804
1044	0.12454
1045	2.7309
9425	4.7958
124359	2.8431
634	2.342
388551	0.81143
729767	0.36336
125931	1.101
90273	-0.45175
1084	0.038917
1048	1.3738
4680	1.7994
1087	0.12651
1088	0.51036
1050	0.99086
1051	0.59192
1052	1.4638
1053	1.8942
1054	1.2728
10153	1.9251
100505876	
1056	1.5664
1990	0.37207
63036	0.67691
51032	1.4785
10136	0.47737
23436	0.19501
11189	3.2697
56853	3.7439
60680	5.1151
60677	1.0428
9620	6.6366
1952	8.9173
1951	9.6511
57214	3.7358
23670	5.2641
752014	
338657	0.17412
51286	1.2526
1058	2.0698
1059	2.1439
92806	
1060	1.9266
1062	7.5453
1063	5.0768
64946	-0.97094
55835	1.9363
64105	0.15362
91687	2.365
79019	1.3081
55839	0.52857
79172	0.85861
401541	0.68186
55166	1.3376
378708	0.086188
80152	1.9006
79682	0.70499
201161	1.5673
387103	1.9762
201254	-0.19222
9731	2.5925
201134	2.0101
153241	1.929
57562	3.1892
145508	1.7204
22994	1.1519
9662	1.4965
22995	3.6888
22832	0.78954
22897	1.3115
9859	7.4723
283638	3.8739
84984	0.81824
55125	5.52
123811	-0.15016
11190	3.37
80184	0.47818
85459	4.5936
100653515	0.15889
9857	8.865
95681	1.2135
11116	0.97678
80817	0.17663
55165	0.63897
9702	2.9412
285753	1.6148
80254	0.65931
23177	3.402
80321	1.1037
55722	-1.0544
79959	2.9383
84131	-0.98495
51134	2.4032
64793	2.8983
387119	3.2102
84902	0.42032
90799	1.0083
79598	2.2505
10390	4.1498
9350	0.27256
51148	0.44932
64781	2.3078
375298	-0.62092
10715	2.6469
29956	4.2255
204219	0.85993
79603	-1.0648
91012	1.5062
253782	3.4141
10087	2.9696
1066	-0.027779
8824	1.4054
23491	1.4967
283848	1.7054
221223	-0.040504
1068	0.29724
1070	-0.081486
1071	1.3344
348807	1.135
257177	-0.4015
286207	1.4264
161502	1.3313
29105	2.1518
154313	1.4604
200373	0.68451
144406	2.8629
56683	0.27884
255119	0.59365
85016	0.17728
112942	1.8652
755	0.10757
157657	-0.14444
80217	3.7437
55779	4.7425
25790	3.2984
54777	2.9555
146845	1.2792
220136	-0.12189
144535	2.2378
149465	2.1502
159686	2.2091
26074	2.3159
255101	3.1277
79846	1.4169
387885	-0.061643
389799	1.0674
89876	0.60011
57587	0.95183
284067	1.4553
402160	0.12278
629	3.6249
55997	1.9149
1675	-2.1329
10428	0.99913
3075	6.2417
3078	0.68412
3080	-0.19308
10878	0.41482
10877	0.21275
81494	-0.99458
3426	0.97355
1072	2.8991
1073	1.6608
8837	3.8476
1080	0.11346
1081	1.7797
115004	-0.42464
114335	0.71005
114336	0.28796
1082	-0.3138
93659	1.4715
94027	-0.19778
94115	1.1908
8545	1.9456
57530	2.5826
84952	0.65386
10669	0.36269
10668	1.088
9023	1.3477
79094	0.0064373
494143	-0.47668
1101	1.2362
150356	-0.62497
10036	7.3851
8208	4.6093
283489	5.952
1103	1.5984
118487	0.00030585
400916	0.22932
51142	-0.2128
54927	1.8886
131474	0.99732
84303	0.74967
79145	-0.21701
1105	7.3587
9557	0.29785
1106	10.336
1107	10.674
1108	11.283
26038	8.5727
84181	11.021
55636	13.057
57680	11.546
80205	9.322
55349	0.94492
1111	2.2089
11200	-0.34001
10523	7.5509
55743	1.8363
1113	1.1551
1114	2.926
1116	1.4192
1117	0.2483
27159	1.0569
26511	2.1514
66005	1.3256
1118	0.61472
1119	1.6996
1120	1.3307
10752	3.7314
1122	2.1424
5119	1.2701
57132	1.7289
27243	3.0363
25978	0.30751
51652	3.0529
29082	0.091348
128866	3.8724
92421	0.16008
51510	0.6363
79643	2.9145
91782	3.7607
1123	2.2538
1124	1.9687
140578	0.3474
26973	1.814
11261	2.3904
63928	-0.97242
79586	1.6564
56994	0.3625
54108	0.4381
25884	1.4499
89832	2.0646
1128	4.0763
1129	2.9942
1131	4.1656
1132	3.5291
1133	3.0549
1134	1.7158
57053	0.16584
1135	0.48246
1136	1.0996
1137	2.2501
1138	1.5975
8973	1.1955
1139	1.2446
55584	1.9224
1140	1.15
1141	0.89895
1142	1.1379
1143	2.525
1144	2.3158
1145	-0.3012
1146	-0.35973
8534	2.5977
9486	1.7
50515	3.3239
55501	0.94978
166012	1.3744
113189	1.7042
51363	2.8344
9435	0.84784
9469	0.99302
10164	0.59325
23563	0.88737
4166	0.66456
64377	1.4272
83539	-0.22127
22856	5.0009
337876	1.9328
63922	-4.2215
54921	1.3393
26097	2.4064
1147	3.1998
91612	0.39955
100529261	2.6704
9391	1.1356
84191	1.3048
51647	-0.59351
64428	0.66697
57019	2.5952
148523	2.673
10519	0.64234
10518	0.52331
117286	0.4428
130106	0.061122
137392	1.2359
339145	-0.11259
23152	7.5828
1149	1.3577
63924	1.6681
4261	3.7243
22858	2.8006
8483	0.87272
148113	-0.032788
51550	2.1455
57650	1.1694
85457	2.8264
9541	1.5185
1153	2.335
55847	0.89716
493856	2.5331
284106	1.1089
1154	1.5613
11113	9.416
10370	2.2542
163732	-1.5751
25792	3.8605
26586	1.5108
150468	2.9613
10970	0.17278
9793	10.681
1152	2.427
51192	-0.48446
100529251	-0.78866
1158	1.0374
548596	-0.10306
1159	1.9731
1160	1.1052
1163	1.4587
1164	1.907
23332	7.9732
23122	6.1276
11129	3.4824
122616	0.079607
1178	-0.32735
1179	2.0973
9635	0.48008
22802	0.96049
23155	2.576
23529	2.2297
1180	1.1978
1181	3.1672
1182	5.1794
1185	3.0859
1186	2.6934
1187	1.6983
1188	0.90566
9076	1.9756
9071	0.86354
5010	2.9007
9069	1.5388
23562	0.25351
24146	2.3329
10686	2.0114
26285	-1.0694
51208	0.89767
149461	0.60337
49861	0.88638
53842	0.586
137075	-1.5721
100132463	-0.079363
644672	0.23455
1365	2.0898
1364	0.34321
7122	-2.3531
9074	0.55444
1366	0.82588
9073	-0.039728
9080	-0.47362
56650	2.083
125875	-0.24429
10462	0.37819
6320	-0.87058
160364	0.32674
387837	1.827
161198	0.33416
23274	4.0421
388512	2.6817
497190	3.9465
283971	2.4332
728276	0.84311
51267	-0.49383
387836	1.3589
9976	1.1575
29121	0.47555
154790	1.0234
10143	-1.0857
7123	0.37703
50856	1.1828
170482	1.8724
338339	-0.025433
26253	0.25032
165530	1.2212
10332	2.0073
23601	0.14972
93978	0.81471
64581	0.1846
283420	1.3859
160365	0.56045
1047	2.346
130162	0.57171
1192	1.8472
9022	-1.9151
25932	1.7103
53405	0.6655
54102	-0.45987
9685	4.3828
6249	6.1573
7461	5.4108
25999	4.6906
79745	2.9896
1195	2.6267
1196	5.9482
1198	4.317
57396	2.0017
79789	3.1934
79827	2.4742
1201	1.2849
1203	0.56531
54982	1.3657
2055	0.78176
116449	0.10655
1207	2.1159
9575	4.8651
10978	2.0002
81570	3.7404
8192	1.6312
1208	0.50893
340204	-0.55322
389383	0.87977
1209	5.2985
81037	3.0699
10845	3.4582
7401	0.9098
645104	0.81155
119467	1.0308
63967	5.7029
22883	6.5677
64084	4.6849
9746	5.0446
1211	2.7536
1212	3.0856
1213	10.487
8218	1.4823
1191	2.9099
23059	0.36028
23277	3.0755
157807	3.4529
134829	1.5301
1215	-0.59969
55907	3.2979
134147	2.1296
152100	-0.23099
56942	-0.21927
80790	6.6316
1240	0.76139
51727	1.6677
129607	-1.1064
84319	1.3611
113540	1.3362
146225	0.56091
123920	1.9679
146223	1.119
116173	0.48601
54918	0.83245
112616	2.1023
152189	1.1373
23070	5.6015
55783	1.3674
202333	4.1463
168975	-0.49472
7555	2.8765
84735	1.7228
55748	1.8859
255919	-1.0109
84518	0.39658
1259	2.5473
1261	0.74865
1262	1.8183
1258	1.9998
54714	1.1158
10175	1.1998
254263	2.4912
149111	1.4771
29097	1.7848
10256	0.85782
154043	3.1778
11061	0.55704
1264	2.2598
1265	1.4017
1266	3.97
26507	3.5545
54805	5.4059
26505	0.1946
26504	2.5516
23019	13.291
55571	3.1332
4848	4.3223
4849	7.6274
57472	5.0041
29883	4.2081
9337	2.2095
9125	3.0629
1267	4.1334
27013	1.2209
10330	1.2828
10695	1.9
107080644	0.84737
245812	0.091298
1268	2.4747
1269	0.63028
25927	0.98237
163882	2.5482
124817	3.0014
1270	-0.049231
1271	3.3435
54875	-2.0345
1272	5.6155
6900	5.2774
5067	3.7733
152330	3.6475
53942	3.5675
27255	-1.0345
8506	5.6851
26047	4.1886
728577	2.7277
85445	2.7689
129684	4.6281
11064	3.568
116840	2.3565
55744	-0.43722
28958	-0.14435
51287	-0.25811
493753	-0.25446
388753	1.2679
65260	1.8328
84334	0.43161
80347	2.568
23242	4.1082
22837	3.4755
1690	1.9943
9382	3.6657
22796	3.1456
83548	5.2289
25839	2.8809
10466	1.244
57511	1.1807
91949	3.8452
84342	0.11433
8161	2.6933
1300	1.907
1301	8.3255
1302	7.8535
1303	10.347
1305	2.3284
7373	5.0054
1306	3.5288
1307	4.042
1308	2.4987
80781	1.4009
1310	2.5234
1277	10.413
1278	7.9945
81578	-0.84463
169044	1.3544
91522	-0.84832
255631	1.8706
84570	1.2058
136227	0.72711
85301	6.8997
340267	0.58869
1280	10.319
1281	8.8896
1282	10.243
1284	5.4805
1285	4.5742
1286	5.4306
1289	12.844
1290	10.045
50509	3.6638
1291	4.0987
1292	2.3063
1293	7.2343
1294	6.8856
1295	2.9571
1296	0.97999
1297	2.3814
1298	2.7982
1299	1.2074
10584	1.216
78989	0.83083
81035	3.3628
79709	1.2963
23127	2.56
8292	2.0282
51397	-0.098748
51122	-0.27369
23412	0.080538
100532731	2.7863
54939	1.4935
28991	-0.47207
170622	0.70157
149951	0.80007
54951	0.45511
29099	-0.079022
1311	0.87826
1312	1.0529
118881	-1.9251
64326	2.8976
1314	9.7104
1315	6.1651
9276	7.899
11316	2.4761
22820	6.0441
26958	1.1263
55352	1.5018
9318	3.9445
8533	4.7051
51138	4.2601
10987	4.2426
10980	4.3207
50813	2.4021
64708	3.2862
10920	2.0481
150678	-0.38956
22818	3.1064
51226	0.23096
93058	-0.30222
80219	1.2931
27235	1.3177
51805	1.271
51117	-1.0601
84274	2.2417
51004	1.5735
10229	0.6001
56997	1.4221
79934	1.8591
57017	1.256
10699	1.0848
11151	3.4446
57175	2.5229
23603	4.3941
7464	2.0103
10391	3.4767
84940	0.50808
79585	0.66059
100529144	1.0383
1325	0.96877
23406	-0.88571
1352	1.7298
1353	2.2055
84987	1.1435
1355	0.35058
51241	0.48371
10063	1.1155
285521	-1.1771
90639	-0.69109
116228	-0.52726
1327	0.91598
84701	1.1565
9377	1.7355
1329	1.9958
1337	0.77611
1339	-0.78567
1340	2.8396
125965	-0.010059
1345	1.1533
1346	-1.5309
9167	-0.73121
170712	0.4052
1350	1.4405
1351	-0.79778
341947	0.13434
1356	4.5649
1357	0.69164
1358	0.11469
1359	0.70635
51200	1.0276
93979	0.90889
57094	0.086521
27151	3.256
1360	0.51433
1361	-0.0062309
1362	4.4833
1363	3.3025
64506	5.9744
132864	-0.19883
22849	3.3563
80315	5.2374
79974	0.45097
65250	5.059
79363	-0.72573
10815	2.0679
10814	2.2455
594855	0.90741
339302	-0.41044
1368	1.3413
1369	1.3662
1370	0.36004
8904	1.3404
221184	2.8724
8895	-0.1837
131034	3.7264
57699	3.3413
27132	-1.7366
144402	1.5404
151835	2.3608
130749	0.19895
1371	2.3151
55313	0.22085
10404	1.0648
1373	3.6441
29894	4.0544
53981	3.4542
51692	1.368
10898	3.7057
642843	0.18864
11052	4.6461
79869	4.9682
1374	3.6224
1375	3.3561
126129	3.0848
1376	1.238
80772	-0.2147
54504	1.5459
56265	0.84755
119587	1.5829
8532	-5.0692
1378	3.5238
1379	0.44504
1380	2.487
1381	1.3968
1382	-0.16688
57482	3.591
343990	3.5065
84766	1.6461
283229	-1.804
8738	1.4364
57585	3.6643
1384	0.68852
23418	3.3551
286204	-0.011425
92359	0.86396
51185	0.7391
27297	0.43204
54544	-0.058841
1385	4.5925
10488	0.77537
90993	1.6362
64764	3.2431
84699	0.70048
148327	1.496
9586	4.4614
1387	12.592
1389	2.8137
153222	5.6901
58487	2.2145
8804	-0.59906
200407	-0.18457
78987	2.0908
79174	0.9021
1392	0.14313
1393	2.4178
1394	3.3518
1395	0.17976
51232	6.4547
1396	0.36883
1397	-0.69996
401262	1.2786
9419	0.27352
167	-1.3175
7180	1.1255
10321	0.048087
83690	1.1619
83716	2.2201
1398	3.7667
1399	3.6832
9244	1.1971
51379	2.051
54675	-0.98571
1400	4.7256
51340	5.3172
49860	0.85609
9696	-0.32252
54677	1.4006
1401	-0.91509
729920	0.12542
55118	2.7919
56253	0.82866
10491	0.34228
23373	4.5033
200186	4.5277
64784	3.634
1406	2.278
1407	3.1379
1408	3.9599
1410	1.0012
1411	1.4758
1412	0.21795
1413	0.42498
1414	2.2613
1415	2.2225
1417	-0.91114
202	2.8914
55057	2.5708
131544	5.5873
1418	0.67419
1419	0.57145
1420	1.6266
1421	-0.54251
155051	-0.29792
1427	1.8029
51084	0.24716
1428	2.0509
1429	-0.83841
9946	1.9905
111240474	0.079644
1431	4.8878
51380	1.5839
27254	1.1462
7812	6.0605
1434	6.0384
1435	4.6584
1436	5.6054
1437	2.3752
1439	4.4955
1440	0.65282
1441	3.4134
55454	1.952
1442	0.9573
1443	1.1989
1444	-0.0072751
1445	5.7467
751071	-0.949
64478	7.3271
114784	11.045
114788	8.2774
1446	-0.84122
1447	0.98435
1448	0.87843
1452	3.9535
122011	0.99913
1454	3.3926
53944	2.8656
1455	3.726
1456	2.7321
1457	5.2209
1459	3.5127
283106	0.92256
1460	4.0396
111064647	
1464	4.1217
10675	1.8845
79848	2.1346
64651	2.7109
81566	3.8988
80034	4.5676
1465	1.7394
1466	1.3765
8048	0.35135
1469	-2.2867
140880	0.43415
1470	-2.4129
1471	-0.8449
1472	-1.0905
1473	-0.55746
1474	0.38734
8530	-0.60991
10047	-1.672
128822	-0.7882
128821	-0.58387
1475	1.0805
1476	0.14675
1477	5.2828
23283	3.0661
1479	5.0141
128817	0.40941
64693	
441294	1.751
100128553	
340307	3.2211
100142659	
643854	0.86023
1487	3.3576
1488	4.5473
1486	1.0697
80169	3.4281
10664	6.0515
140690	3.5236
23399	4.018
9150	3.8556
58190	2.7247
10106	3.3229
10217	3.3305
51496	3.4121
1489	-1.7392
1491	1.0333
115908	0.97753
9811	4.422
1493	3.1872
